32768,26976,24576,26976,32768,38561,40960,38561,
32768,26976,24576,26976,32768,38561,40960,38561,
32769,26976,24576,26976,32768,38561,40960,38561,
32769,26976,24576,26976,32768,38561,40960,38561,
32769,26976,24576,26976,32768,38561,40960,38561,
32769,26976,24576,26976,32768,38561,40960,38561,
32769,26976,24576,26976,32769,38561,40960,38561,
32769,26976,24576,26976,32768,38561,40960,38561,
